RespondentID,Q1-Location,Q2-Age,Q3-Gender,Q4-BikeOwner,Q5-StartedCycling,Q6-WhenStarted,Q8-SuperhighwayUsed,Q9-SuperhighwayFrequency,Q10-Width,Q10-Surface,Q10-Signs,Q10-Parking,Q11-SuperhighwayComments,Q12-SuperhighwayRespect,Q13-SuperhighwaySafety,Q14-SuperhighwaySuggestions,Q15-SuperhighwayReason,Q16-HireRegistration,Q17-HireRegistration,Q17-FindingStation,Q17-BikeAvailability,Q17-Unlocking,Q17-Bike,Q17-Returning,Q17-Payment,Q17-Value,Q18-HireComments,Q19-Frequency,Q20-Reason,Q20-ReasonOther,Q21-Duration,Q22-SupportCentre,Q23-Problem,Q24-SupportExperience,Q25-SupportComments,Q26-Improvements,Q27-Reason
1155733440,Lambeth,40-49,Female,Yes,"No, I already cycled",Longer,"Superhighway 7, Merton to the City via A24-A3",Only tried it once,fair,good,good,fair,Would be better if they were wider,No,Yes,,,Yes,bad,good,good,good,good,good,very bad,very bad,My partner registered me for a key on her account. Nowhere was it made clear that this meant that both keys would be charged every time she used hers. This is clearly a nonsense. I have therefore cancelled my key and won't be registering to pay another £3 for another one. This stupidity had turned me from a supporter of the scheme to a vocal detractor,Only tried it once,,i wanted a key so i could use one occasionally - won't be bothering now as explained above,Less than 30 mins,Yes,As described above. Don't really understand why anyone would ever have more than one key on an account as you're most unlikely to always be using the bikes at the same time,Fair,The individual we spoke to was helpful but we are very disappointed that we can't get a refund for the key that we have used once. Nowhere did it mention when we registered that the bikes and keys had to always be used together else we'd be charged twice.,Sort out the above,
1155732780,,40-49,Male,Yes,"No, I already cycled",Longer,"Superhighway 7, Merton to the City via A24-A3",Several times a week,good,bad,good,fair,Surface rubbish. feels slippery and unevenness makes it even worse.,Yes,No,Needs average speed cameras to keep speed of other vehicles down.,,"No (if no, go straight to question 12)",,,,,,,,,,,,,,,,,,,
1155730693,Southwark,50+,Male,Yes,"No, I already cycled",Longer,"Superhighway 3, Barking to Tower Gateway via the A13",Occasionally,bad,good,fair,bad,This question assumes that the highways in themselves are all that needs to be rates. You miss out issues such as the speeds that vehicles are moving around you at - the max speed should be 20mph for people to feeel safe. The other things is the qulaity of the lanes (not just their width). Firstly they are frequently parked in which pushes you out into the fast flowing vehicles. Secondly they are not protected - thus vehicles can enter them and one has no real protection from vehicles. For example Southwark Bridge itself feels safe as the lanes are protected. The approaches to the bridge from the south are simply not safe and there are stretches on Southwark Bridge Rd where owing to bends and a lack of protection where longer vehicles are forced into the cycle lane. There is simply not enough protection to be encouraging novice cyclists onto these routes.,No,No,As noted above - a 20mph speed is needed whereever there is a cycle superhighway. Proper physical protection protection is needed on certain sections and parking restriction should last longer and be far mroe strictly enforced to keep vehicles out of the lanes.,,"No (if no, go straight to question 12)",,,,,,,,,,,,,,,,,,,
1155729998,,30-39,Male,Yes,"No, I already cycled",Longer,"Superhighway 3, Barking to Tower Gateway via the A13",Only tried it once,fair,fair,bad,fair,,No,No,,,"No (if no, go straight to question 12)",,,,,,,,,,,,,,,,,,,got my own bike plus lack of docking stations outside zone 1
1155726401,,18-29,Male,Yes,"No, I already cycled",Longer,Both,Several times a week,good,good,fair,bad,,No,No,too many car parked in them,,Yes,good,fair,bad,fair,very bad,fair,fair,very bad,,Occasionally,A combination of the above,,Less than 30 mins,No,,,,,
1155725323,,18-29,Male,Yes,"No, I already cycled",Longer,"Superhighway 7, Merton to the City via A24-A3",Once a fortnight,good,bad,bad,bad,"it's faster to ride with traffic. I also think the title is a bit grandiose, all it is is blue paint on the road.",No,No,,,"No (if no, go straight to question 12)",,,,,,,,,,,,,,,,,,,I have my own bike
1155724122,Southwark,30-39,Female,Yes,"No, I already cycled",Longer,Both,Once a fortnight,bad,very bad,fair,fair,"At least one part of SH7 (around Kennington) had cars parked alongside with doors opening onto the lane.    The blue paint for much of SH7 fills somewhere under half of a bus lane. When I cycle in bus lanes I generally cycle further out than that, in order to make taxis move into the next lane to overtake me properly. (Taxis will frequently buzz by with *inches* to spare if there's space.) The fact that I'm now outside of the painted-on cycle lane makes me subject to more aggression from them. It's exactly the same as when there's a regular cycle lane painted on the road, but it's too narrow or in the door zone or otherwise unsuitable - if there's a cycle lane motorists expect you to be inside it. Is there any reason that the bus lanes can't be made blue all over?    On SH3, along Cable St, the raised cycle lanes are still too narrow (I think they're about right for a one-way lane), with two many slippery access covers blocking them. Also, at the junction of Royal Mint St and Cable St the light phasing still only lets bikes through every two phases - I've been sorely tempted to jump that light several times, and I'd hoped that the 'superhighwaying' of the route would cause it to be changed.    And the surface, in patches, feels much slippier in the rain than regular tarmac - particularly the bits that look like paint.",No,No,,,Yes,good,very good,very good,fair,fair,fair,good,very good,,Occasionally,A combination of the above,"walking, or my own bike",Less than 30 mins,No,,,,,
1155717927,Sydenham,30-39,Male,Yes,"No, I already cycled",Longer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1155715706,wandsworth,30-39,Male,Yes,"No, I already cycled",1 year,"Superhighway 7, Merton to the City via A24-A3",Several times a week,good,bad,good,bad,The cycle lane already has several pot holes and also is full of debris.,No,Yes,better maintenance of the highway.,,Yes,good,good,good,fair,good,good,good,good,,Only tried it once,Instead of riding my own bike,,Less than 30 mins,Yes,activation,Fair,,,
1155705351,Tower Hamlets,30-39,Male,Yes,"No, I already cycled",Longer,"Superhighway 3, Barking to Tower Gateway via the A13",Several times a week,fair,good,good,fair,"The bike/traffic lights on the intersection of Cable St and Cannon St are poorly syncronised, I seem to wait at those lights for a long time.  Many cyclists don't bother waiting for the green because it takes so long.",Yes,Yes,It would be better if all users understood the princple of keeping left.,,Yes,good,good,good,good,good,fair,good,good,The first time I took a bike into the city I had to go to 4 different stations before I could find a free bike station (Cheapside).  This makes it difficult to rely on the bikes as a reliable means of getting to meetings.,Once a fortnight,A combination of the above,,Less than 30 mins,No,"I've had to call twice.  When I first registered I didn't receive a key or confirmation of my registration and I had to call to resolve this.  Also, the first time I went to use a bike after my initial activation it didn't work and I had to call the support centre to see what was the problem.",Good,They were friendly and helpful,,
1155700028,Tower Hamlets,40-49,Male,Yes,"Yes, because of the Cycle Hire Scheme",,"Superhighway 7, Merton to the City via A24-A3",Once a week,very good,good,good,,Too much on shared busy roads. Should have concentrated on segregated cycleways and quiet roads. More needed in central London for hire scheme users.,No,Yes,,,Yes,very good,bad,bad,fair,good,very good,very good,very good,Not enough availability for people who leave work at sixish. Holborn area is empty by then. Should be daily refunds for annual members if no bikes are available. Also docking can be a problem at times though serco do man some docking stations. Not enough signage as to where the nearest stations are. It's time to review some one way streets too and get some decent mapping showing quiet routes between docking stations. Overall though I love the scheme and find it wonderfully liberating!,Several times a week,A combination of the above,I use it wherever I can in central London especially if there is a quiet route available for the journey I want to make.,Less than 30 mins,Yes,"Nowhere to dock my bike, system not showing availability, not able to release any bikes, password on website constantly needing to be changed.",Fair,Sometimes get cut off. If the system is down all they can do is look at a map. They did phone me back about the Holborn availability issues once which was appreciated. Doesn't seem to be an opportunity to formally lodge complaints.,Better redistribution is essential which wouldn't be necessary if there were enough bikes AND docking stations in key areas. Don't empty Holborn Circus after the morning peak. Leave a few spaces but that should be enough. Then you need to fill it up after 5.30. Make sure you read borisbikes.com. Be nice if someone could give official replies there too.,
